Date,Adj Close
9/10/2015,23.465019
12/10/2015,22.99855
13/10/2015,22.537991
14/10/2015,23.169783
15/10/2015,23.152071
16/10/2015,22.650177
19/10/2015,22.295898
20/10/2015,22.14238
21/10/2015,21.953432
22/10/2015,22.413994
23/10/2015,22.608847
26/10/2015,22.319517
27/10/2015,21.853056
28/10/2015,21.670008
29/10/2015,21.174021
30/10/2015,21.557823
2/11/2015,21.345255
3/11/2015,21.498774
4/11/2015,21.492868
5/11/2015,20.630791
6/11/2015,20.500893
9/11/2015,20.524508
10/11/2015,20.819738
11/11/2015,20.6367
12/11/2015,20.069853
13/11/2015,20.217472
16/11/2015,20.187946
17/11/2015,19.739195
18/11/2015,20.44775
19/11/2015,20.6367
20/11/2015,20.477272
23/11/2015,20.205662
24/11/2015,20.270613
25/11/2015,19.880901
27/11/2015,19.550245
30/11/2015,19.532532
1/12/2015,19.721481
2/12/2015,19.178255
3/12/2015,18.776737
4/12/2015,18.747213
7/12/2015,18.310274
8/12/2015,16.828209
9/12/2015,17.365532
10/12/2015,17.654858
11/12/2015,16.845924
14/12/2015,16.621544
15/12/2015,16.639263
16/12/2015,17.099821
17/12/2015,16.249556
18/12/2015,16.166887
21/12/2015,16.32041
22/12/2015,16.686497
23/12/2015,17.631239
24/12/2015,17.548573
28/12/2015,17.359625
29/12/2015,17.282867
30/12/2015,17.176582
31/12/2015,17.194296
4/01/2016,16.775066
5/01/2016,16.916777
6/01/2016,15.960229
7/01/2016,15.239861
8/01/2016,14.802917
11/01/2016,14.608066
12/01/2016,14.182931
13/01/2016,14.058936
14/01/2016,14.879677
15/01/2016,13.946748
19/01/2016,13.769608
20/01/2016,13.40352
21/01/2016,14.094362
22/01/2016,14.035316
25/01/2016,13.480283
26/01/2016,14.401402
27/01/2016,14.230169
28/01/2016,14.442737
29/01/2016,14.554924
1/02/2016,14.466355
2/02/2016,13.728276
3/02/2016,14.791107
4/02/2016,15.918896
5/02/2016,15.476049
8/02/2016,15.60595
9/02/2016,14.974154
10/02/2016,14.909203
11/02/2016,14.519499
12/02/2016,15.659089
16/02/2016,15.848039
17/02/2016,16.314505
18/02/2016,16.036985
19/02/2016,16.160984
22/02/2016,17.188389
23/02/2016,16.527069
24/02/2016,15.933335
25/02/2016,15.755275
26/02/2016,15.669312
29/02/2016,16.025434
1/03/2016,16.553476
2/03/2016,17.535877
3/03/2016,17.738497
4/03/2016,18.61652
7/03/2016,19.617342
8/03/2016,17.793758
9/03/2016,17.842876
10/03/2016,17.554298
11/03/2016,17.873575
14/03/2016,17.646397
15/03/2016,16.756098
16/03/2016,17.431496
17/03/2016,18.088478
18/03/2016,17.885855
21/03/2016,17.750776
22/03/2016,17.406939
23/03/2016,16.989416
24/03/2016,17.013975
28/03/2016,17.032396
29/03/2016,16.946434
30/03/2016,17.51746
31/03/2016,17.357817
1/04/2016,17.296415
4/04/2016,17.063095
5/04/2016,16.774513
6/04/2016,16.928015
7/04/2016,16.535053
8/04/2016,17.185892
11/04/2016,17.744637
12/04/2016,18.383202
13/04/2016,19.574364
14/04/2016,19.586639
15/04/2016,19.445421
18/04/2016,19.930483
19/04/2016,20.753242
20/04/2016,21.747929
21/04/2016,20.906744
22/04/2016,20.605881
25/04/2016,19.887501
26/04/2016,20.083982
27/04/2016,20.188364
28/04/2016,20.495363
29/04/2016,20.667282
2/05/2016,20.569044
3/05/2016,19.291922
4/05/2016,18.757738
5/05/2016,18.727037
6/05/2016,18.972641
9/05/2016,17.480618
10/05/2016,18.168297
11/05/2016,18.051638
12/05/2016,17.621836
13/05/2016,17.370096
16/05/2016,17.818317
17/05/2016,18.076197
18/05/2016,17.474474
19/05/2016,17.677095
20/05/2016,17.382376
23/05/2016,17.400795
24/05/2016,17.584993
25/05/2016,18.113037
26/05/2016,17.756916
27/05/2016,17.640253
31/05/2016,17.216595
1/06/2016,16.897316
2/06/2016,16.934156
3/06/2016,17.400795
6/06/2016,18.31566
7/06/2016,18.0455
8/06/2016,18.377056
9/06/2016,17.652538
10/06/2016,17.155197
13/06/2016,17.235018
14/06/2016,16.774513
15/06/2016,17.382376
16/06/2016,17.468338
17/06/2016,17.922697
20/06/2016,18.450737
21/06/2016,18.52442
22/06/2016,18.628803
23/06/2016,19.089296
24/06/2016,17.658678
27/06/2016,17.198177
28/06/2016,17.781477
29/06/2016,18.389339
30/06/2016,19.218243
1/07/2016,19.38402
5/07/2016,18.727037
6/07/2016,18.966499
7/07/2016,18.591959
8/07/2016,19.396301
11/07/2016,19.727859
12/07/2016,20.378702
13/07/2016,20.348
14/07/2016,20.550623
15/07/2016,20.176083
18/07/2016,20.255903
19/07/2016,19.1507
20/07/2016,18.911238
21/07/2016,19.38402
22/07/2016,19.248941
25/07/2016,19.077017
26/07/2016,19.887501
27/07/2016,20.15152
28/07/2016,20.163801
29/07/2016,20.15152
1/08/2016,20.065561
2/08/2016,20.133102
3/08/2016,20.274321
4/08/2016,19.930483
5/08/2016,20.102404
8/08/2016,20.42782
9/08/2016,20.182222
10/08/2016,19.964338
11/08/2016,20.207125
12/08/2016,19.348036
15/08/2016,19.75268
16/08/2016,20.169773
17/08/2016,20.057718
18/08/2016,20.312954
19/08/2016,19.958117
22/08/2016,19.677979
23/08/2016,20.001688
24/08/2016,19.609499
25/08/2016,19.808706
26/08/2016,19.634403
29/08/2016,19.727781
30/08/2016,19.049229
31/08/2016,18.781546
1/09/2016,19.161282
2/09/2016,19.379166
6/09/2016,19.6593
7/09/2016,19.323139
8/09/2016,19.590824
9/09/2016,19.136381
12/09/2016,19.372942
13/09/2016,18.551208
14/09/2016,18.874924
15/09/2016,18.980751
16/09/2016,18.613461
19/09/2016,19.173733
20/09/2016,19.24221
21/09/2016,19.945665
22/09/2016,20.244473
23/09/2016,20.175997
26/09/2016,20.026587
27/09/2016,20.063942
28/09/2016,21.003952
29/09/2016,20.979052
30/09/2016,20.792297
3/10/2016,20.891899
4/10/2016,20.605539
5/10/2016,20.991503
6/10/2016,20.655338
7/10/2016,20.642893
10/10/2016,20.985277
11/10/2016,20.281824
12/10/2016,20.425007
13/10/2016,19.802481
14/10/2016,19.777578
17/10/2016,19.802481
18/10/2016,20.263151
19/10/2016,20.306726
20/10/2016,20.182222
21/10/2016,20.462357
24/10/2016,20.617987
25/10/2016,21.240511
26/10/2016,21.296541
27/10/2016,21.315218
28/10/2016,21.495747
31/10/2016,21.694952
1/11/2016,21.589127
2/11/2016,21.445944
3/11/2016,21.514423
4/11/2016,21.122231
7/11/2016,21.962639
8/11/2016,22.236553
9/11/2016,23.805309
10/11/2016,24.458961
11/11/2016,24.328232
14/11/2016,24.683071
15/11/2016,23.736832
16/11/2016,23.257492
17/11/2016,23.381996
18/11/2016,22.753244
21/11/2016,23.350866
22/11/2016,24.278427
23/11/2016,24.521214
25/11/2016,24.496313
28/11/2016,24.558565
29/11/2016,23.867563
30/11/2016,23.599878
1/12/2016,23.873789
2/12/2016,24.29088
5/12/2016,24.583469
6/12/2016,24.434061
7/12/2016,25.853413
8/12/2016,26.220701
9/12/2016,25.616858
12/12/2016,25.834734
13/12/2016,25.417646
14/12/2016,24.925854
15/12/2016,24.434061
16/12/2016,24.129021
19/12/2016,23.767958
20/12/2016,24.328232
21/12/2016,24.203724
22/12/2016,23.767958
23/12/2016,23.730608
27/12/2016,23.873789
28/12/2016,24.197498
29/12/2016,24.216177
30/12/2016,23.942263
3/01/2017,24.253527
4/01/2017,24.409157
5/01/2017,24.47764
6/01/2017,23.898687
9/01/2017,23.880011
10/01/2017,25.523478
11/01/2017,25.959244
12/01/2017,26.226931
13/01/2017,26.170904
17/01/2017,26.432358
18/01/2017,26.973959
19/01/2017,26.774742
20/01/2017,26.724953
23/01/2017,27.272766
24/01/2017,28.449339
25/01/2017,28.611189
26/01/2017,27.92642
27/01/2017,28.231459
30/01/2017,27.633827
31/01/2017,27.882843
1/02/2017,28.287481
2/02/2017,27.770784
3/02/2017,26.563091
6/02/2017,26.631567
7/02/2017,26.780979
8/02/2017,26.731173
9/02/2017,26.855675
10/02/2017,28.268803
13/02/2017,29.040739
14/02/2017,28.791725
15/02/2017,28.592516
16/02/2017,28.717026
17/02/2017,28.324837
21/02/2017,28.729477
22/02/2017,28.376211
23/02/2017,27.205069
24/02/2017,26.680292
27/02/2017,26.769892
28/02/2017,26.571501
1/03/2017,27.461054
2/03/2017,26.38591
3/03/2017,26.744291
6/03/2017,26.033926
7/03/2017,25.995529
8/03/2017,25.534754
9/03/2017,25.221163
10/03/2017,25.208364
13/03/2017,26.142717
14/03/2017,25.950727
15/03/2017,27.557056
16/03/2017,27.473858
17/03/2017,27.537853
20/03/2017,27.685041
21/03/2017,26.245113
22/03/2017,26.597097
23/03/2017,26.449907
24/03/2017,26.136324
27/03/2017,25.745939
28/03/2017,26.14912
29/03/2017,26.161921
30/03/2017,26.289915
31/03/2017,26.033926
3/04/2017,25.899532
4/04/2017,26.257915
5/04/2017,26.078722
6/04/2017,26.225912
7/04/2017,25.989128
10/04/2017,26.155519
11/04/2017,26.520302
12/04/2017,25.13797
13/04/2017,24.92038
17/04/2017,24.965181
18/04/2017,24.71559
19/04/2017,24.651598
20/04/2017,25.323559
21/04/2017,25.297962
24/04/2017,25.669142
25/04/2017,25.816336
26/04/2017,25.649944
27/04/2017,25.297962
28/04/2017,25.483551
1/05/2017,25.643545
2/05/2017,25.496353
3/05/2017,24.555597
4/05/2017,24.363607
5/05/2017,24.894783
8/05/2017,24.619596
9/05/2017,24.625999
10/05/2017,24.837187
11/05/2017,24.811584
12/05/2017,24.760384
15/05/2017,25.080374
16/05/2017,25.886732
17/05/2017,25.662745
18/05/2017,25.861135
19/05/2017,26.481903
22/05/2017,26.961884
23/05/2017,26.789089
24/05/2017,26.558697
25/05/2017,26.4883
26/05/2017,26.225912
30/05/2017,26.430704
31/05/2017,25.797136
1/06/2017,26.014725
2/06/2017,26.11072
5/06/2017,25.861135
6/06/2017,26.213118
7/06/2017,26.392307
8/06/2017,26.94908
9/06/2017,26.705891
12/06/2017,26.264315
13/06/2017,26.341114
14/06/2017,25.528351
15/06/2017,25.18277
16/06/2017,25.150766
19/06/2017,25.118771
20/06/2017,24.318811
21/06/2017,24.5236
22/06/2017,24.773188
23/06/2017,25.067572
26/06/2017,25.13797
27/06/2017,25.720343
28/06/2017,26.347507
29/06/2017,26.776285
30/06/2017,27.07708
3/07/2017,27.902636
5/07/2017,27.704247
6/07/2017,27.608248
7/07/2017,27.838638
10/07/2017,28.299417
11/07/2017,28.6194
12/07/2017,28.600199
13/07/2017,28.517002
14/07/2017,28.907381
17/07/2017,29.086578
18/07/2017,29.10578
19/07/2017,29.02898
20/07/2017,28.504204
21/07/2017,28.248219
24/07/2017,28.094622
25/07/2017,29.393764
26/07/2017,29.451361
27/07/2017,29.355364
28/07/2017,29.828936
31/07/2017,30.321716
1/08/2017,30.161722
2/08/2017,29.44496
3/08/2017,29.553757
4/08/2017,29.969736
7/08/2017,30.622499
8/08/2017,30.26412
9/08/2017,30.244457
10/08/2017,29.726845
11/08/2017,29.228886
14/08/2017,29.327166
15/08/2017,28.966803
16/08/2017,29.64167
17/08/2017,29.038879
18/08/2017,29.248543
21/08/2017,29.615463
22/08/2017,30.237913
23/08/2017,30.997953
24/08/2017,31.181412
25/08/2017,31.246927
28/08/2017,31.469702
29/08/2017,31.522121
30/08/2017,31.391079
31/08/2017,32.157673
1/09/2017,32.452518
5/09/2017,32.00042
6/09/2017,32.203537
7/09/2017,32.452518
8/09/2017,31.626957
11/09/2017,32.262508
12/09/2017,32.537689
13/09/2017,32.00042
14/09/2017,31.42384
15/09/2017,31.207621
18/09/2017,31.607298
19/09/2017,31.744892
20/09/2017,31.332111
21/09/2017,31.351765
22/09/2017,31.332111
25/09/2017,30.84726
26/09/2017,30.539301
27/09/2017,30.762079
28/09/2017,30.762079
29/09/2017,30.919327
2/10/2017,31.404186
3/10/2017,31.705574
4/10/2017,31.790754
5/10/2017,31.928352
6/10/2017,32.157673
9/10/2017,31.495914
10/10/2017,31.620398
11/10/2017,31.286249
12/10/2017,31.502464
13/10/2017,32.767017
16/10/2017,32.773567
17/10/2017,32.622871
18/10/2017,31.46315
19/10/2017,31.535221
20/10/2017,31.692476
23/10/2017,31.42384
24/10/2017,31.436941
25/10/2017,30.860355
26/10/2017,30.932432
27/10/2017,31.089684
30/10/2017,31.011063
31/10/2017,31.404186
1/11/2017,32.124905
2/11/2017,32.419754
3/11/2017,32.262508
6/11/2017,33.015995
7/11/2017,32.688393
8/11/2017,33.08807
9/11/2017,32.183876
10/11/2017,32.439411
13/11/2017,32.236298
14/11/2017,31.450045
15/11/2017,31.161758
16/11/2017,31.207621
17/11/2017,31.181412
20/11/2017,31.332111
21/11/2017,31.482803
22/11/2017,32.111809
24/11/2017,32.387001
27/11/2017,32.02663
28/11/2017,31.915245
29/11/2017,31.37797
30/11/2017,31.384529
1/12/2017,31.64661
4/12/2017,31.640062
5/12/2017,30.925879
6/12/2017,31.089684
7/12/2017,30.83415
8/12/2017,30.906221
11/12/2017,31.417288
12/12/2017,31.253487
13/12/2017,31.843176
14/12/2017,31.489359
15/12/2017,32.183876
18/12/2017,32.681843
19/12/2017,32.426304
20/12/2017,33.13393
21/12/2017,33.684311
22/12/2017,33.47464
26/12/2017,33.690865
27/12/2017,33.907085
28/12/2017,34.568844
29/12/2017,34.680229
2/01/2018,35.872711
3/01/2018,36.003754
4/01/2018,35.839947
5/01/2018,35.735119
8/01/2018,36.462402
9/01/2018,36.521374
10/01/2018,36.744137
11/01/2018,37.504181
12/01/2018,37.785923
16/01/2018,36.547573
17/01/2018,36.868626
18/01/2018,36.848969
19/01/2018,36.724476
22/01/2018,36.986568
23/01/2018,36.468952
24/01/2018,36.790009
25/01/2018,36.53447
26/01/2018,36.89484
29/01/2018,37.117607
30/01/2018,36.803108
31/01/2018,36.763798
1/02/2018,37.032433
2/02/2018,35.597519
5/02/2018,34.916103
6/02/2018,36.160999
7/02/2018,35.315781
8/02/2018,34.247787
9/02/2018,35.197845
12/02/2018,36.160999
13/02/2018,36.501705
14/02/2018,38.028347
15/02/2018,38.591831
16/02/2018,37.884197
20/02/2018,36.868626
21/02/2018,36.672066
22/02/2018,37.091396
23/02/2018,37.392796
26/02/2018,38.008694
27/02/2018,37.052086
28/02/2018,35.846504
1/03/2018,35.66021
2/03/2018,34.874378
5/03/2018,35.396011
6/03/2018,36.053123
7/03/2018,35.639885
8/03/2018,35.16568
9/03/2018,35.274067
12/03/2018,35.375687
13/03/2018,35.253746
14/03/2018,35.362133
15/03/2018,35.633106
16/03/2018,35.619564
19/03/2018,34.969227
20/03/2018,35.023418
21/03/2018,36.080212
22/03/2018,34.406948
23/03/2018,34.217266
26/03/2018,34.854061
27/03/2018,34.339207
28/03/2018,34.007263
29/03/2018,34.908253
2/04/2018,34.759224
3/04/2018,34.74567
4/04/2018,34.535667
5/04/2018,34.901478
6/04/2018,34.24437
9/04/2018,34.501793
10/04/2018,35.998928
11/04/2018,35.998928
12/04/2018,36.452805
13/04/2018,36.757648
16/04/2018,36.737331
17/04/2018,37.082821
18/04/2018,38.512207
19/04/2018,38.315754
20/04/2018,38.342846
23/04/2018,37.611221
24/04/2018,37.719608
25/04/2018,37.414764
26/04/2018,37.719608
27/04/2018,37.353794
30/04/2018,37.225086
1/05/2018,36.960884
2/05/2018,37.272503
3/05/2018,37.57058
4/05/2018,37.678963
7/05/2018,37.584126
8/05/2018,37.536701
9/05/2018,38.315754
10/05/2018,38.850929
11/05/2018,38.878025
14/05/2018,39.189648
15/05/2018,38.966091
16/05/2018,39.92128
17/05/2018,39.955147
18/05/2018,39.569012
21/05/2018,40.077087
22/05/2018,39.941601
23/05/2018,39.128674
24/05/2018,39.020287
25/05/2018,38.600281
29/05/2018,37.814453
30/05/2018,38.417366
31/05/2018,38.410595
1/06/2018,38.979641
4/06/2018,39.060936
5/06/2018,39.650303
6/06/2018,41.100014
7/06/2018,40.402252
8/06/2018,40.117741
11/06/2018,40.036434
12/06/2018,39.812885
13/06/2018,39.785793
14/06/2018,39.629978
15/06/2018,38.471565
18/06/2018,38.654476
19/06/2018,37.225086
20/06/2018,37.306377
21/06/2018,37.069275
22/06/2018,37.57058
25/06/2018,36.662819
26/06/2018,37.333477
27/06/2018,37.218307
28/06/2018,37.611221
29/06/2018,37.584126
2/07/2018,36.554428
3/07/2018,36.44603
5/07/2018,36.635712
6/07/2018,37.021854
9/07/2018,37.916069
10/07/2018,38.078655
11/07/2018,36.161514
12/07/2018,36.615395
13/07/2018,36.58152
16/07/2018,36.337643
17/07/2018,36.744099
18/07/2018,37.218307
19/07/2018,36.330868
20/07/2018,36.473129
23/07/2018,36.44603
24/07/2018,37.855099
25/07/2018,38.146393
26/07/2018,37.31992
27/07/2018,37.299603
30/07/2018,37.15057
31/07/2018,37.597672
1/08/2018,36.439259
2/08/2018,35.125034
3/08/2018,35.700855
6/08/2018,34.779541
7/08/2018,34.894707
8/08/2018,35.206326
9/08/2018,34.957031
10/08/2018,34.39455
13/08/2018,34.359833
14/08/2018,34.047344
15/08/2018,32.936268
16/08/2018,33.026543
17/08/2018,33.512634
20/08/2018,33.470974
21/08/2018,33.207096
22/08/2018,33.526524
23/08/2018,32.825161
24/08/2018,33.53347
27/08/2018,33.852901
28/08/2018,33.859844
29/08/2018,34.019566
30/08/2018,33.505695
31/08/2018,33.352924
4/09/2018,32.352962
5/09/2018,32.477959
6/09/2018,32.352962
7/09/2018,32.130749
10/09/2018,32.248795
11/09/2018,32.137691
12/09/2018,32.700169
13/09/2018,32.797386
14/09/2018,32.950157
17/09/2018,33.012657
18/09/2018,33.568195
19/09/2018,34.220943
20/09/2018,35.519508
21/09/2018,35.818111
24/09/2018,35.748665
25/09/2018,36.255592
26/09/2018,35.783382
27/09/2018,35.644508
28/09/2018,35.429237
1/10/2018,35.387569
2/10/2018,35.547283
3/10/2018,35.623669
4/10/2018,35.526447
5/10/2018,34.582043
8/10/2018,34.602879
9/10/2018,34.852867
10/10/2018,33.839016
11/10/2018,33.977898
12/10/2018,34.158443
15/10/2018,34.39455
16/10/2018,34.616768
17/10/2018,34.818146
18/10/2018,33.998726
19/10/2018,33.755692
22/10/2018,34.095951
23/10/2018,33.498753
24/10/2018,32.158524
25/10/2018,32.852943
26/10/2018,33.207096
29/10/2018,33.08905
30/10/2018,33.408474
31/10/2018,34.22789
1/11/2018,35.25563
2/11/2018,35.290348
5/11/2018,35.672276
6/11/2018,35.825054
7/11/2018,36.255592
8/11/2018,36.179203
9/11/2018,35.116745
12/11/2018,34.880646
13/11/2018,34.845921
14/11/2018,34.012619
15/11/2018,34.75565
16/11/2018,35.366737
19/11/2018,35.172298
20/11/2018,34.068176
21/11/2018,34.519547
23/11/2018,32.991825
26/11/2018,32.693226
27/11/2018,32.165466
28/11/2018,33.165428
29/11/2018,32.658501
30/11/2018,32.471008
3/12/2018,33.207096
4/12/2018,32.90155
6/12/2018,32.207134
7/12/2018,31.922422
10/12/2018,31.464106
11/12/2018,32.144638
12/12/2018,32.637672
13/12/2018,33.123768
14/12/2018,32.415462
17/12/2018,32.748783
18/12/2018,33.172371
19/12/2018,32.825161
20/12/2018,33.151543
21/12/2018,33.165428
24/12/2018,32.894608
26/12/2018,34.095951
27/12/2018,33.547363
28/12/2018,33.477913
31/12/2018,33.665409
2/01/2019,32.880714
3/01/2019,32.394627
4/01/2019,34.200115
7/01/2019,34.505657
8/01/2019,34.929253
9/01/2019,35.304241
10/01/2019,35.13063
11/01/2019,35.075077
14/01/2019,35.102859
15/01/2019,35.200077
16/01/2019,35.338955
17/01/2019,35.873661
18/01/2019,35.859776
22/01/2019,34.936199
23/01/2019,34.665371
24/01/2019,34.630653
25/01/2019,36.29031
28/01/2019,36.588909
29/01/2019,37.78331
30/01/2019,38.304127
31/01/2019,39.074932
1/02/2019,38.866608
4/02/2019,39.401306
5/02/2019,39.047161
6/02/2019,39.331867
7/02/2019,39.074932
8/02/2019,38.908268
11/02/2019,38.734661
12/02/2019,38.831886
13/02/2019,39.10965
14/02/2019,39.081875
15/02/2019,39.68602
19/02/2019,40.158226
20/02/2019,40.574879
21/02/2019,40.290161
22/02/2019,40.85265
25/02/2019,40.762371
26/02/2019,40.831814
27/02/2019,40.637375
28/02/2019,40.415161
1/03/2019,40.526268
4/03/2019,40.734592
5/03/2019,40.915138
6/03/2019,41.102638
7/03/2019,40.938103
8/03/2019,40.878277
11/03/2019,41.341946
12/03/2019,41.371868
13/03/2019,41.902847
14/03/2019,41.880417
15/03/2019,41.865456
18/03/2019,42.6208
19/03/2019,42.269299
20/03/2019,42.366528
21/03/2019,42.501144
22/03/2019,41.985111
25/03/2019,42.590885
26/03/2019,43.219097
27/03/2019,43.121868
28/03/2019,43.391094
29/03/2019,44.011826
1/04/2019,44.759693
2/04/2019,45.604778
3/04/2019,45.634697
4/04/2019,45.649647
5/04/2019,45.672085
8/04/2019,46.636829
9/04/2019,46.285336
10/04/2019,46.666744
11/04/2019,46.412472
12/04/2019,46.950935
15/04/2019,46.71162
16/04/2019,45.126144
17/04/2019,45.215889
18/04/2019,45.447727
22/04/2019,45.522514
23/04/2019,45.320591
24/04/2019,44.445591
25/04/2019,44.378281
26/04/2019,44.348366
29/04/2019,44.340889
30/04/2019,44.049221
