Date,Adj Close
6/07/2015,55.944
7/07/2015,53.576
8/07/2015,50.992001
9/07/2015,51.584
10/07/2015,51.830002
13/07/2015,52.431999
14/07/2015,53.130001
15/07/2015,52.627998
16/07/2015,53.335999
17/07/2015,54.931999
20/07/2015,56.452
21/07/2015,53.354
22/07/2015,53.574001
23/07/2015,53.439999
24/07/2015,53.082001
27/07/2015,50.602001
28/07/2015,52.964001
29/07/2015,52.764
30/07/2015,53.358002
31/07/2015,53.23
3/08/2015,51.998001
4/08/2015,53.256001
5/08/2015,54.026001
6/08/2015,49.226002
7/08/2015,48.501999
10/08/2015,48.228001
11/08/2015,47.473999
12/08/2015,47.633999
13/08/2015,48.501999
14/08/2015,48.630001
17/08/2015,50.998001
18/08/2015,52.144001
19/08/2015,51.049999
20/08/2015,48.436001
21/08/2015,46.153999
24/08/2015,43.773998
25/08/2015,44.006001
26/08/2015,44.967999
27/08/2015,48.598
28/08/2015,49.695999
31/08/2015,49.812
1/09/2015,47.726002
2/09/2015,49.537998
3/09/2015,49.113998
4/09/2015,48.386002
8/09/2015,49.633999
9/09/2015,49.782001
10/09/2015,49.695999
11/09/2015,50.048
14/09/2015,50.638
15/09/2015,50.714001
16/09/2015,52.450001
17/09/2015,52.414001
18/09/2015,52.124001
21/09/2015,52.84
22/09/2015,52.188
23/09/2015,52.212002
24/09/2015,52.624001
25/09/2015,51.382
28/09/2015,49.686001
29/09/2015,49.330002
30/09/2015,49.68
1/10/2015,47.976002
2/10/2015,49.514
5/10/2015,49.23
6/10/2015,48.292
7/10/2015,46.391998
8/10/2015,45.344002
9/10/2015,44.138
12/10/2015,43.116001
13/10/2015,43.849998
14/10/2015,43.375999
15/10/2015,44.262001
16/10/2015,45.402
19/10/2015,45.619999
20/10/2015,42.605999
21/10/2015,42.018002
22/10/2015,42.344002
23/10/2015,41.818001
26/10/2015,43.051998
27/10/2015,42.07
28/10/2015,42.591999
29/10/2015,42.326
30/10/2015,41.386002
2/11/2015,42.757999
3/11/2015,41.669998
4/11/2015,46.326
5/11/2015,46.354
6/11/2015,46.472
9/11/2015,45.066002
10/11/2015,43.299999
11/11/2015,43.816002
12/11/2015,42.588001
13/11/2015,41.438
16/11/2015,42.862
17/11/2015,42.799999
18/11/2015,44.214001
19/11/2015,44.360001
20/11/2015,44.001999
23/11/2015,43.549999
24/11/2015,43.650002
25/11/2015,45.928001
27/11/2015,46.321999
30/11/2015,46.051998
1/12/2015,47.438
2/12/2015,46.397999
3/12/2015,46.542
4/12/2015,46.076
7/12/2015,46.226002
8/12/2015,45.344002
9/12/2015,44.903999
10/12/2015,45.414001
11/12/2015,43.403999
14/12/2015,43.716
15/12/2015,44.217999
16/12/2015,46.902
17/12/2015,46.678001
18/12/2015,46.091999
21/12/2015,46.512001
22/12/2015,45.990002
23/12/2015,45.939999
24/12/2015,46.113998
28/12/2015,45.790001
29/12/2015,47.438
30/12/2015,47.618
31/12/2015,48.001999
4/01/2016,44.681999
5/01/2016,44.686001
6/01/2016,43.807999
7/01/2016,43.130001
8/01/2016,42.200001
11/01/2016,41.57
12/01/2016,41.993999
13/01/2016,40.062
14/01/2016,41.236
15/01/2016,40.998001
19/01/2016,40.944
20/01/2016,39.740002
21/01/2016,39.993999
22/01/2016,40.509998
25/01/2016,39.276001
26/01/2016,38.712002
27/01/2016,37.613998
28/01/2016,37.939999
29/01/2016,38.240002
1/02/2016,39.388
2/02/2016,36.556
3/02/2016,34.695999
4/02/2016,35.066002
5/02/2016,32.52
8/02/2016,29.598
9/02/2016,29.65
10/02/2016,28.733999
11/02/2016,30.094
12/02/2016,30.208
16/02/2016,31.034
17/02/2016,33.736
18/02/2016,33.354
19/02/2016,33.316002
22/02/2016,35.548
23/02/2016,35.442001
24/02/2016,35.799999
25/02/2016,37.486
26/02/2016,38.068001
29/02/2016,38.386002
1/03/2016,37.27
2/03/2016,37.667999
3/03/2016,39.147999
4/03/2016,40.208
7/03/2016,41.057999
8/03/2016,40.52
9/03/2016,41.743999
10/03/2016,41.035999
11/03/2016,41.5
14/03/2016,43.029999
15/03/2016,43.667999
16/03/2016,44.386002
17/03/2016,45.276001
18/03/2016,46.548
21/03/2016,47.664001
22/03/2016,46.848
23/03/2016,44.515999
24/03/2016,45.549999
28/03/2016,46.051998
29/03/2016,46.026001
30/03/2016,45.377998
31/03/2016,45.953999
1/04/2016,47.518002
4/04/2016,49.397999
5/04/2016,51.094002
6/04/2016,53.084
7/04/2016,51.439999
8/04/2016,50.014
11/04/2016,49.984001
12/04/2016,49.563999
13/04/2016,50.905998
14/04/2016,50.372002
15/04/2016,50.902
18/04/2016,50.776001
19/04/2016,49.473999
20/04/2016,49.993999
21/04/2016,49.658001
22/04/2016,50.75
25/04/2016,50.363998
26/04/2016,50.748001
27/04/2016,50.293999
28/04/2016,49.542
29/04/2016,48.152
2/05/2016,48.360001
3/05/2016,46.464001
4/05/2016,44.512001
5/05/2016,42.306
6/05/2016,42.986
9/05/2016,41.784
10/05/2016,41.737999
11/05/2016,41.792
12/05/2016,41.456001
13/05/2016,41.521999
16/05/2016,41.658001
17/05/2016,40.931999
18/05/2016,42.234001
19/05/2016,43.042
20/05/2016,44.056
23/05/2016,43.243999
24/05/2016,43.582001
25/05/2016,43.916
26/05/2016,45.023998
27/05/2016,44.608002
31/05/2016,44.646
1/06/2016,43.911999
2/06/2016,43.792
3/06/2016,43.798
6/06/2016,44.136002
7/06/2016,46.467999
8/06/2016,47.104
9/06/2016,45.872002
10/06/2016,43.757999
13/06/2016,43.574001
14/06/2016,42.992001
15/06/2016,43.540001
16/06/2016,43.585999
17/06/2016,43.094002
20/06/2016,43.939999
21/06/2016,43.922001
22/06/2016,39.332001
23/06/2016,39.279999
24/06/2016,38.630001
27/06/2016,39.709999
28/06/2016,40.358002
29/06/2016,42.037998
30/06/2016,42.456001
1/07/2016,43.299999
5/07/2016,42.796001
6/07/2016,42.888
7/07/2016,43.188
8/07/2016,43.355999
11/07/2016,44.956001
12/07/2016,44.93
13/07/2016,44.506001
14/07/2016,44.306
15/07/2016,44.080002
18/07/2016,45.25
19/07/2016,45.051998
20/07/2016,45.672001
21/07/2016,44.099998
22/07/2016,44.453999
25/07/2016,46.001999
26/07/2016,45.902
27/07/2016,45.698002
28/07/2016,46.122002
29/07/2016,46.958
1/08/2016,46.001999
2/08/2016,45.439999
3/08/2016,45.158001
4/08/2016,46.122002
5/08/2016,46.006001
8/08/2016,45.231998
9/08/2016,45.816002
10/08/2016,45.130001
11/08/2016,44.981998
12/08/2016,45.122002
15/08/2016,45.118
16/08/2016,44.722
17/08/2016,44.647999
18/08/2016,44.702
19/08/2016,45
22/08/2016,44.585999
23/08/2016,44.967999
24/08/2016,44.523998
25/08/2016,44.192001
26/08/2016,43.998001
29/08/2016,43.040001
30/08/2016,42.268002
31/08/2016,42.402
1/09/2016,40.153999
2/09/2016,39.556
6/09/2016,40.566002
7/09/2016,40.341999
8/09/2016,39.472
9/09/2016,38.894001
12/09/2016,39.66
13/09/2016,39.209999
14/09/2016,39.282001
15/09/2016,40.084
16/09/2016,41.080002
19/09/2016,41.268002
20/09/2016,40.928001
21/09/2016,41.043999
22/09/2016,41.285999
23/09/2016,41.490002
26/09/2016,41.798
27/09/2016,41.161999
28/09/2016,41.254002
29/09/2016,40.139999
30/09/2016,40.806
3/10/2016,42.740002
4/10/2016,42.282001
5/10/2016,41.692001
6/10/2016,40.200001
7/10/2016,39.321999
10/10/2016,40.189999
11/10/2016,40.02
12/10/2016,40.301998
13/10/2016,40.048
14/10/2016,39.301998
17/10/2016,38.792
18/10/2016,39.82
19/10/2016,40.712002
20/10/2016,39.82
21/10/2016,40.018002
24/10/2016,40.551998
25/10/2016,40.467999
26/10/2016,40.448002
27/10/2016,40.801998
28/10/2016,39.993999
31/10/2016,39.546001
1/11/2016,38.158001
2/11/2016,37.604
3/11/2016,37.484001
4/11/2016,38.112
7/11/2016,38.641998
8/11/2016,38.987999
9/11/2016,38.012001
10/11/2016,37.07
11/11/2016,37.712002
14/11/2016,36.290001
15/11/2016,36.754002
16/11/2016,36.785999
17/11/2016,37.731998
18/11/2016,37.004002
21/11/2016,36.903999
22/11/2016,38.234001
23/11/2016,38.627998
25/11/2016,39.330002
28/11/2016,39.223999
29/11/2016,37.914001
30/11/2016,37.880001
1/12/2016,36.375999
2/12/2016,36.293999
5/12/2016,37.360001
6/12/2016,37.169998
7/12/2016,38.630001
8/12/2016,38.458
9/12/2016,38.436001
12/12/2016,38.486
13/12/2016,39.630001
14/12/2016,39.737999
15/12/2016,39.515999
16/12/2016,40.498001
19/12/2016,40.546001
20/12/2016,41.757999
21/12/2016,41.540001
22/12/2016,41.689999
23/12/2016,42.667999
27/12/2016,43.905998
28/12/2016,43.948002
29/12/2016,42.936001
30/12/2016,42.737999
3/01/2017,43.397999
4/01/2017,45.397999
5/01/2017,45.349998
6/01/2017,45.801998
9/01/2017,46.256001
10/01/2017,45.973999
11/01/2017,45.945999
12/01/2017,45.917999
13/01/2017,47.549999
17/01/2017,47.116001
18/01/2017,47.672001
19/01/2017,48.751999
20/01/2017,48.945999
23/01/2017,49.784
24/01/2017,50.922001
25/01/2017,50.894001
26/01/2017,50.501999
27/01/2017,50.59
30/01/2017,50.125999
31/01/2017,50.386002
1/02/2017,49.848
2/02/2017,50.310001
3/02/2017,50.265999
6/02/2017,51.554001
7/02/2017,51.495998
8/02/2017,52.416
9/02/2017,53.84
10/02/2017,53.846001
13/02/2017,56.119999
14/02/2017,56.195999
15/02/2017,55.952
16/02/2017,53.790001
17/02/2017,54.445999
21/02/2017,55.478001
22/02/2017,54.702
23/02/2017,51.198002
24/02/2017,51.400002
27/02/2017,49.245998
28/02/2017,49.998001
1/03/2017,50.004002
2/03/2017,50.096001
3/03/2017,50.313999
6/03/2017,50.242001
7/03/2017,49.717999
8/03/2017,49.374001
9/03/2017,48.98
10/03/2017,48.737999
13/03/2017,49.234001
14/03/2017,51.599998
15/03/2017,51.146
16/03/2017,52.41
17/03/2017,52.299999
20/03/2017,52.383999
21/03/2017,50.136002
22/03/2017,51.001999
23/03/2017,50.956001
24/03/2017,52.632
27/03/2017,54.043999
28/03/2017,55.490002
29/03/2017,55.476002
30/03/2017,55.584
31/03/2017,55.66
3/04/2017,59.703999
4/04/2017,60.740002
5/04/2017,59
6/04/2017,59.740002
7/04/2017,60.507999
10/04/2017,62.478001
11/04/2017,61.742001
12/04/2017,59.368
13/04/2017,60.799999
17/04/2017,60.287998
18/04/2017,60.049999
19/04/2017,61.104
20/04/2017,60.501999
21/04/2017,61.119999
24/04/2017,61.605999
25/04/2017,62.757999
26/04/2017,62.034
27/04/2017,61.726002
28/04/2017,62.813999
1/05/2017,64.566002
2/05/2017,63.778
3/05/2017,62.203999
4/05/2017,59.091999
5/05/2017,61.669998
8/05/2017,61.438
9/05/2017,64.251999
10/05/2017,65.043999
11/05/2017,64.620003
12/05/2017,64.961998
15/05/2017,63.175999
16/05/2017,63.402
17/05/2017,61.222
18/05/2017,62.612
19/05/2017,62.166
22/05/2017,62.07
23/05/2017,60.771999
24/05/2017,62.043999
25/05/2017,63.366001
26/05/2017,65.028
30/05/2017,67.019997
31/05/2017,68.202003
1/06/2017,68.073997
2/06/2017,67.970001
5/06/2017,69.463997
6/06/2017,70.57
7/06/2017,71.93
8/06/2017,74
9/06/2017,71.463997
12/06/2017,71.802002
13/06/2017,75.190002
14/06/2017,76.132004
15/06/2017,75.068001
16/06/2017,74.279999
19/06/2017,73.959999
20/06/2017,74.447998
21/06/2017,75.279999
22/06/2017,76.522003
23/06/2017,76.690002
26/06/2017,75.498001
27/06/2017,72.473999
28/06/2017,74.248001
29/06/2017,72.150002
30/06/2017,72.321999
3/07/2017,70.524002
5/07/2017,65.417999
6/07/2017,61.765999
7/07/2017,62.644001
10/07/2017,63.209999
11/07/2017,65.444
12/07/2017,65.903999
13/07/2017,64.681999
14/07/2017,65.556
17/07/2017,63.914001
18/07/2017,65.648003
19/07/2017,65.052002
20/07/2017,65.984001
21/07/2017,65.68
24/07/2017,68.503998
25/07/2017,67.919998
26/07/2017,68.769997
27/07/2017,66.891998
28/07/2017,67.014
31/07/2017,64.694
1/08/2017,63.914001
2/08/2017,65.178001
3/08/2017,69.417999
4/08/2017,71.382004
7/08/2017,71.033997
8/08/2017,73.043999
9/08/2017,72.706001
10/08/2017,71.080002
11/08/2017,71.573997
14/08/2017,72.760002
15/08/2017,72.466003
16/08/2017,72.582001
17/08/2017,70.384003
18/08/2017,69.491997
21/08/2017,67.571999
22/08/2017,68.269997
23/08/2017,70.554001
24/08/2017,70.585999
25/08/2017,69.610001
28/08/2017,69.132004
29/08/2017,69.472
30/08/2017,70.636002
31/08/2017,71.18
1/09/2017,71.080002
5/09/2017,69.917999
6/09/2017,68.905998
7/09/2017,70.122002
8/09/2017,68.68
11/09/2017,72.737999
12/09/2017,72.550003
13/09/2017,73.246002
14/09/2017,75.528
15/09/2017,75.961998
18/09/2017,77
19/09/2017,75.019997
20/09/2017,74.781998
21/09/2017,73.295998
22/09/2017,70.218002
25/09/2017,68.998001
26/09/2017,69.050003
27/09/2017,68.194
28/09/2017,67.919998
29/09/2017,68.220001
2/10/2017,68.306
3/10/2017,69.627998
4/10/2017,71.001999
5/10/2017,71.066002
6/10/2017,71.375999
9/10/2017,68.587997
10/10/2017,71.117996
11/10/2017,70.919998
12/10/2017,71.136002
13/10/2017,71.113998
16/10/2017,70.120003
17/10/2017,71.150002
18/10/2017,71.93
19/10/2017,70.362
20/10/2017,69.019997
23/10/2017,67.403999
24/10/2017,67.468002
25/10/2017,65.167999
26/10/2017,65.234001
27/10/2017,64.174004
30/10/2017,64.015999
31/10/2017,66.306
1/11/2017,64.216003
2/11/2017,59.852001
3/11/2017,61.217999
6/11/2017,60.556
7/11/2017,61.209999
8/11/2017,60.877998
9/11/2017,60.598
10/11/2017,60.598
13/11/2017,63.080002
14/11/2017,61.740002
15/11/2017,62.259998
16/11/2017,62.5
17/11/2017,63.009998
20/11/2017,61.748001
21/11/2017,63.562
22/11/2017,62.52
24/11/2017,63.110001
27/11/2017,63.362
28/11/2017,63.509998
29/11/2017,61.507999
30/11/2017,61.77
1/12/2017,61.306
4/12/2017,61.040001
5/12/2017,60.740002
6/12/2017,62.652
7/12/2017,62.248001
8/12/2017,63.026001
11/12/2017,65.781998
12/12/2017,68.206001
13/12/2017,67.806
14/12/2017,67.578003
15/12/2017,68.690002
18/12/2017,67.774002
19/12/2017,66.220001
20/12/2017,65.795998
21/12/2017,66.332001
22/12/2017,65.040001
26/12/2017,63.458
27/12/2017,62.327999
28/12/2017,63.071999
29/12/2017,62.27
2/01/2018,64.106003
3/01/2018,63.450001
4/01/2018,62.924
5/01/2018,63.316002
8/01/2018,67.281998
9/01/2018,66.737999
10/01/2018,66.959999
11/01/2018,67.589996
12/01/2018,67.244003
16/01/2018,68.012001
17/01/2018,69.431999
18/01/2018,68.914001
19/01/2018,70.003998
22/01/2018,70.311996
23/01/2018,70.557999
24/01/2018,69.178001
25/01/2018,67.528
26/01/2018,68.57
29/01/2018,69.905998
30/01/2018,69.164001
31/01/2018,70.862
1/02/2018,69.849998
2/02/2018,68.75
5/02/2018,66.625999
6/02/2018,66.793999
7/02/2018,69
8/02/2018,63.046001
9/02/2018,62.084
12/02/2018,63.146
13/02/2018,64.732002
14/02/2018,64.461998
15/02/2018,66.814003
16/02/2018,67.098
20/02/2018,66.954002
21/02/2018,66.660004
22/02/2018,69.234001
23/02/2018,70.410004
26/02/2018,71.484001
27/02/2018,70.197998
28/02/2018,68.612
1/03/2018,66.185997
2/03/2018,67.024002
5/03/2018,66.669998
6/03/2018,65.639999
7/03/2018,66.459999
8/03/2018,65.82
9/03/2018,65.433998
12/03/2018,69.101997
13/03/2018,68.367996
14/03/2018,65.325996
15/03/2018,65.120003
16/03/2018,64.269997
19/03/2018,62.712002
20/03/2018,62.110001
21/03/2018,63.306
22/03/2018,61.82
23/03/2018,60.307999
26/03/2018,60.835999
27/03/2018,55.835999
28/03/2018,51.556
29/03/2018,53.226002
2/04/2018,50.495998
3/04/2018,53.506001
4/04/2018,57.388
5/04/2018,61.144001
6/04/2018,59.860001
9/04/2018,57.931999
10/04/2018,60.939999
11/04/2018,60.186001
12/04/2018,58.816002
13/04/2018,60.068001
16/04/2018,58.242001
17/04/2018,57.537998
18/04/2018,58.669998
19/04/2018,60.015999
20/04/2018,58.048
23/04/2018,56.674
24/04/2018,56.692001
25/04/2018,56.138
26/04/2018,57.096001
27/04/2018,58.816002
30/04/2018,58.779999
1/05/2018,59.984001
2/05/2018,60.23
3/05/2018,56.889999
4/05/2018,58.818001
7/05/2018,60.554001
8/05/2018,60.394001
9/05/2018,61.369999
10/05/2018,61.004002
11/05/2018,60.212002
14/05/2018,58.394001
15/05/2018,56.835999
16/05/2018,57.296001
17/05/2018,56.908001
18/05/2018,55.363998
21/05/2018,56.897999
22/05/2018,55.001999
23/05/2018,55.813999
24/05/2018,55.57
25/05/2018,55.77
29/05/2018,56.751999
30/05/2018,58.344002
31/05/2018,56.945999
1/06/2018,58.363998
4/06/2018,59.348
5/06/2018,58.226002
6/06/2018,63.900002
7/06/2018,63.217999
8/06/2018,63.532001
11/06/2018,66.419998
12/06/2018,68.554001
13/06/2018,68.956001
14/06/2018,71.543999
15/06/2018,71.634003
18/06/2018,74.166
19/06/2018,70.510002
20/06/2018,72.444
21/06/2018,69.501999
22/06/2018,66.725998
25/06/2018,66.601997
26/06/2018,68.400002
27/06/2018,68.900002
28/06/2018,69.986
29/06/2018,68.589996
2/07/2018,67.014
3/07/2018,62.172001
5/07/2018,61.832001
6/07/2018,61.779999
9/07/2018,63.702
10/07/2018,64.494003
11/07/2018,63.792
12/07/2018,63.341999
13/07/2018,63.773998
16/07/2018,62.02
17/07/2018,64.538002
18/07/2018,64.769997
19/07/2018,64.045998
20/07/2018,62.716
23/07/2018,60.639999
24/07/2018,59.486
25/07/2018,61.748001
26/07/2018,61.330002
27/07/2018,59.436001
30/07/2018,58.034
31/07/2018,59.627998
1/08/2018,60.167999
2/08/2018,69.907997
3/08/2018,69.634003
6/08/2018,68.398003
7/08/2018,75.914001
8/08/2018,74.068001
9/08/2018,70.489998
10/08/2018,71.098
13/08/2018,71.281998
14/08/2018,69.528
15/08/2018,67.737999
16/08/2018,67.089996
17/08/2018,61.099998
20/08/2018,61.688
21/08/2018,64.379997
22/08/2018,64.328003
23/08/2018,64.019997
24/08/2018,64.564003
27/08/2018,63.854
28/08/2018,62.372002
29/08/2018,61.001999
30/08/2018,60.630001
31/08/2018,60.332001
4/09/2018,57.790001
5/09/2018,56.147999
6/09/2018,56.189999
7/09/2018,52.647999
10/09/2018,57.099998
11/09/2018,55.888
12/09/2018,58.108002
13/09/2018,57.891998
14/09/2018,59.040001
17/09/2018,58.967999
18/09/2018,56.992001
19/09/2018,59.804001
20/09/2018,59.666
21/09/2018,59.82
24/09/2018,59.936001
25/09/2018,60.198002
26/09/2018,61.916
27/09/2018,61.504002
28/09/2018,52.953999
1/10/2018,62.139999
2/10/2018,60.203999
3/10/2018,58.959999
4/10/2018,56.366001
5/10/2018,52.389999
8/10/2018,50.112
9/10/2018,52.560001
10/10/2018,51.375999
11/10/2018,50.445999
12/10/2018,51.756001
15/10/2018,51.917999
16/10/2018,55.318001
17/10/2018,54.355999
18/10/2018,52.782001
19/10/2018,52
22/10/2018,52.189999
23/10/2018,58.827999
24/10/2018,57.700001
25/10/2018,62.972
26/10/2018,66.18
29/10/2018,66.970001
30/10/2018,65.980003
31/10/2018,67.463997
1/11/2018,68.856003
2/11/2018,69.281998
5/11/2018,68.279999
6/11/2018,68.211998
7/11/2018,69.632004
8/11/2018,70.279999
9/11/2018,70.101997
12/11/2018,66.255997
13/11/2018,67.746002
14/11/2018,68.800003
15/11/2018,69.688004
16/11/2018,70.862
19/11/2018,70.694
20/11/2018,69.498001
21/11/2018,67.638
23/11/2018,65.166
26/11/2018,69.199997
27/11/2018,68.783997
28/11/2018,69.573997
29/11/2018,68.234001
30/11/2018,70.096001
3/12/2018,71.697998
4/12/2018,71.940002
6/12/2018,72.612
7/12/2018,71.594002
10/12/2018,73.029999
11/12/2018,73.351997
12/12/2018,73.32
13/12/2018,75.358002
14/12/2018,73.141998
17/12/2018,69.683998
18/12/2018,67.405998
19/12/2018,66.594002
20/12/2018,63.076
21/12/2018,63.953999
24/12/2018,59.077999
26/12/2018,65.218002
27/12/2018,63.226002
28/12/2018,66.774002
31/12/2018,66.559998
2/01/2019,62.023998
3/01/2019,60.071999
4/01/2019,63.537998
7/01/2019,66.991997
8/01/2019,67.07
9/01/2019,67.706001
10/01/2019,68.994003
11/01/2019,69.452003
14/01/2019,66.879997
15/01/2019,68.886002
16/01/2019,69.209999
17/01/2019,69.461998
18/01/2019,60.452
22/01/2019,59.784
23/01/2019,57.518002
24/01/2019,58.301998
25/01/2019,59.408001
28/01/2019,59.276001
29/01/2019,59.492001
30/01/2019,61.754002
31/01/2019,61.403999
1/02/2019,62.442001
4/02/2019,62.577999
5/02/2019,64.269997
6/02/2019,63.444
7/02/2019,61.501999
8/02/2019,61.16
11/02/2019,62.568001
12/02/2019,62.362
13/02/2019,61.633999
14/02/2019,60.754002
15/02/2019,61.576
19/02/2019,61.127998
20/02/2019,60.512001
21/02/2019,58.245998
22/02/2019,58.942001
25/02/2019,59.754002
26/02/2019,59.571999
27/02/2019,62.948002
28/02/2019,63.976002
1/03/2019,58.958
4/03/2019,57.071999
5/03/2019,55.307999
6/03/2019,55.248001
7/03/2019,55.318001
8/03/2019,56.827999
11/03/2019,58.183998
12/03/2019,56.672001
13/03/2019,57.792
14/03/2019,57.992001
15/03/2019,55.085999
18/03/2019,53.897999
19/03/2019,53.493999
20/03/2019,54.720001
21/03/2019,54.804001
22/03/2019,52.905998
25/03/2019,52.084
26/03/2019,53.554001
27/03/2019,54.966
28/03/2019,55.723999
29/03/2019,55.972
1/04/2019,57.835999
2/04/2019,57.175999
3/04/2019,58.362
4/04/2019,53.556
5/04/2019,54.992001
8/04/2019,54.639999
9/04/2019,54.462002
10/04/2019,55.212002
11/04/2019,53.683998
12/04/2019,53.540001
15/04/2019,53.276001
16/04/2019,54.672001
17/04/2019,54.245998
18/04/2019,54.652
22/04/2019,52.549999
23/04/2019,52.779999
24/04/2019,51.731998
25/04/2019,49.526001
26/04/2019,47.028
29/04/2019,48.293999
30/04/2019,47.737999
